"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/18/2022 14:50:00","CENTRL",61754,108.47,1.92,0.00
"07/18/2022 14:50:00","DUNWOD",61760,118.69,12.14,0.00
"07/18/2022 14:50:00","GENESE",61753,107.40,0.85,0.00
"07/18/2022 14:50:00","H Q",61844,103.14,-3.41,0.00
"07/18/2022 14:50:00","HUD VL",61758,117.00,10.45,0.00
"07/18/2022 14:50:00","LONGIL",61762,137.86,13.10,-18.20
"07/18/2022 14:50:00","MHK VL",61756,110.82,4.27,0.00
"07/18/2022 14:50:00","MILLWD",61759,117.96,11.41,0.00
"07/18/2022 14:50:00","N.Y.C.",61761,119.22,12.67,0.00
"07/18/2022 14:50:00","NORTH",61755,102.93,-3.62,0.00
"07/18/2022 14:50:00","NPX",61845,114.01,7.46,0.00
"07/18/2022 14:50:00","O H",61846,102.61,-3.94,0.00
"07/18/2022 14:50:00","PJM",61847,111.67,5.11,0.00
"07/18/2022 14:50:00","WEST",61752,105.06,-1.49,0.00
"07/18/2022 14:55:00","CAPITL",61757,158.68,13.50,0.00
"07/18/2022 14:55:00","CENTRL",61754,147.49,2.32,0.00
"07/18/2022 14:55:00","DUNWOD",61760,162.01,16.83,0.00
"07/18/2022 14:55:00","GENESE",61753,146.33,1.16,0.00
"07/18/2022 14:55:00","H Q",61844,140.39,-4.79,0.00
"07/18/2022 14:55:00","HUD VL",61758,159.83,14.66,0.00
"07/18/2022 14:55:00","LONGIL",61762,163.47,18.29,0.00
"07/18/2022 14:55:00","MHK VL",61756,151.13,5.95,0.00
"07/18/2022 14:55:00","MILLWD",61759,161.14,15.97,0.00
"07/18/2022 14:55:00","N.Y.C.",61761,162.88,17.71,0.00
"07/18/2022 14:55:00","NORTH",61755,139.95,-5.22,0.00
"07/18/2022 14:55:00","NPX",61845,155.63,10.46,0.00
"07/18/2022 14:55:00","O H",61846,139.66,-5.52,0.00
"07/18/2022 14:55:00","PJM",61847,152.14,6.97,0.00
"07/18/2022 14:55:00","WEST",61752,142.85,-2.33,0.00
"07/18/2022 15:00:00","CAPITL",61757,142.61,-0.93,-153.86
"07/18/2022 15:00:00","CENTRL",61754,-10.53,-0.21,0.00
"07/18/2022 15:00:00","DUNWOD",61760,672.69,-1.09,-684.11
"07/18/2022 15:00:00","GENESE",61753,-10.48,-0.16,0.00
"07/18/2022 15:00:00","H Q",61844,-9.99,0.33,0.00
"07/18/2022 15:00:00","HUD VL",61758,422.30,-0.95,-433.57
"07/18/2022 15:00:00","LONGIL",61762,665.44,-1.14,-676.90
"07/18/2022 15:00:00","MHK VL",61756,-7.68,-0.42,-3.06
"07/18/2022 15:00:00","MILLWD",61759,592.27,-1.03,-603.62
"07/18/2022 15:00:00","N.Y.C.",61761,667.26,-1.13,-678.71
"07/18/2022 15:00:00","NORTH",61755,-9.97,0.35,0.00
"07/18/2022 15:00:00","NPX",61845,330.64,-0.67,-341.63
"07/18/2022 15:00:00","O H",61846,-10.03,0.29,0.00
"07/18/2022 15:00:00","PJM",61847,448.69,-0.47,-459.48
"07/18/2022 15:00:00","WEST",61752,-10.29,0.03,0.00
"07/18/2022 15:05:00","CAPITL",61757,50.81,-0.93,-62.06
"07/18/2022 15:05:00","CENTRL",61754,-10.52,-0.20,0.00
"07/18/2022 15:05:00","DUNWOD",61760,236.39,-1.06,-247.77
"07/18/2022 15:05:00","GENESE",61753,-10.44,-0.12,0.00
"07/18/2022 15:05:00","H Q",61844,-13.83,0.32,3.83
"07/18/2022 15:05:00","HUD VL",61758,140.03,-0.93,-151.28
"07/18/2022 15:05:00","LONGIL",61762,233.59,-1.09,-245.01
"07/18/2022 15:05:00","MHK VL",61756,-10.73,-0.41,0.00
"07/18/2022 15:05:00","MILLWD",61759,205.61,-1.00,-216.93
"07/18/2022 15:05:00","N.Y.C.",61761,234.29,-1.09,-245.70
"07/18/2022 15:05:00","NORTH",61755,-9.99,0.33,0.00
"07/18/2022 15:05:00","NPX",61845,108.56,-0.66,-119.54
"07/18/2022 15:05:00","O H",61846,-9.99,0.33,0.00
"07/18/2022 15:05:00","PJM",61847,153.36,-0.44,-164.13
"07/18/2022 15:05:00","WEST",61752,-10.24,0.08,0.00
"07/18/2022 15:10:00","CAPITL",61757,73.85,-0.86,-84.41
"07/18/2022 15:10:00","CENTRL",61754,-9.89,-0.19,0.00
"07/18/2022 15:10:00","DUNWOD",61760,584.76,-1.02,-595.48
"07/18/2022 15:10:00","GENESE",61753,-9.85,-0.15,0.00
"07/18/2022 15:10:00","H Q",61844,-13.22,0.31,3.83
"07/18/2022 15:10:00","HUD VL",61758,409.06,-0.88,-419.65
"07/18/2022 15:10:00","LONGIL",61762,581.07,-1.05,-591.81
"07/18/2022 15:10:00","MHK VL",61756,10.10,-0.38,-20.17
"07/18/2022 15:10:00","MILLWD",61759,540.49,-0.96,-551.15
"07/18/2022 15:10:00","N.Y.C.",61761,581.99,-1.06,-592.75
"07/18/2022 15:10:00","NORTH",61755,-9.34,0.36,0.00
"07/18/2022 15:10:00","NPX",61845,290.58,-0.62,-300.90
"07/18/2022 15:10:00","O H",61846,-9.44,0.26,0.00
"07/18/2022 15:10:00","PJM",61847,352.05,-0.44,-362.18
"07/18/2022 15:10:00","WEST",61752,-9.66,0.04,0.00
"07/18/2022 15:15:00","CAPITL",61757,107.02,-0.90,-117.96
"07/18/2022 15:15:00","CENTRL",61754,-10.24,-0.21,0.00
"07/18/2022 15:15:00","DUNWOD",61760,444.12,-1.03,-455.18
"07/18/2022 15:15:00","GENESE",61753,-10.23,-0.20,0.00
"07/18/2022 15:15:00","H Q",61844,-13.54,0.32,3.83
"07/18/2022 15:15:00","HUD VL",61758,258.03,-0.90,-268.96
"07/18/2022 15:15:00","LONGIL",61762,439.15,-1.04,-450.23
"07/18/2022 15:15:00","MHK VL",61756,-10.43,-0.40,0.00
"07/18/2022 15:15:00","MILLWD",61759,388.19,-0.97,-399.19
"07/18/2022 15:15:00","N.Y.C.",61761,440.39,-1.07,-451.49
"07/18/2022 15:15:00","NORTH",61755,-9.67,0.36,0.00
"07/18/2022 15:15:00","NPX",61845,217.28,-0.63,-227.94
"07/18/2022 15:15:00","O H",61846,-9.83,0.20,0.00
"07/18/2022 15:15:00","PJM",61847,293.33,-0.46,-303.82
"07/18/2022 15:15:00","WEST",61752,-10.06,-0.03,0.00
"07/18/2022 15:20:00","CAPITL",61757,69.05,-0.64,-76.87
"07/18/2022 15:20:00","CENTRL",61754,-7.34,-0.16,0.00
"07/18/2022 15:20:00","DUNWOD",61760,292.09,-0.72,-299.99
"07/18/2022 15:20:00","GENESE",61753,-7.34,-0.16,0.00
"07/18/2022 15:20:00","H Q",61844,-7.50,0.23,0.55
"07/18/2022 15:20:00","HUD VL",61758,170.17,-0.64,-177.98
"07/18/2022 15:20:00","LONGIL",61762,288.81,-0.73,-296.72
"07/18/2022 15:20:00","MHK VL",61756,-7.48,-0.30,0.00
"07/18/2022 15:20:00","MILLWD",61759,255.22,-0.68,-263.09
"07/18/2022 15:20:00","N.Y.C.",61761,289.64,-0.74,-297.56
"07/18/2022 15:20:00","NORTH",61755,-6.92,0.26,0.00
"07/18/2022 15:20:00","NPX",61845,145.30,-0.45,-152.93
"07/18/2022 15:20:00","O H",61846,-7.06,0.12,0.00
"07/18/2022 15:20:00","PJM",61847,194.90,-0.34,-202.42
"07/18/2022 15:20:00","WEST",61752,-7.22,-0.04,0.00
"07/18/2022 15:25:00","CAPITL",61757,61.65,-0.23,-64.35
"07/18/2022 15:25:00","CENTRL",61754,-2.53,-0.05,0.00
"07/18/2022 15:25:00","DUNWOD",61760,253.16,-0.25,-255.89
"07/18/2022 15:25:00","GENESE",61753,-2.54,-0.06,0.00
"07/18/2022 15:25:00","H Q",61844,-2.95,0.08,0.55
"07/18/2022 15:25:00","HUD VL",61758,150.13,-0.22,-152.83
"07/18/2022 15:25:00","LONGIL",61762,250.36,-0.26,-253.09
"07/18/2022 15:25:00","MHK VL",61756,-2.58,-0.10,0.00
"07/18/2022 15:25:00","MILLWD",61759,221.69,-0.24,-224.41
"07/18/2022 15:25:00","N.Y.C.",61761,251.08,-0.26,-253.81
"07/18/2022 15:25:00","NORTH",61755,-2.38,0.10,0.00
"07/18/2022 15:25:00","NPX",61845,126.74,-0.16,-129.37
"07/18/2022 15:25:00","O H",61846,-2.44,0.04,0.00
"07/18/2022 15:25:00","PJM",61847,170.29,-0.11,-172.88
"07/18/2022 15:25:00","WEST",61752,-2.49,-0.01,0.00
"07/18/2022 15:30:00","CAPITL",61757,76.52,1.44,-59.59
"07/18/2022 15:30:00","CENTRL",61754,15.76,0.26,0.00
"07/18/2022 15:30:00","DUNWOD",61760,227.03,1.56,-209.97
"07/18/2022 15:30:00","GENESE",61753,15.73,0.23,0.00
"07/18/2022 15:30:00","H Q",61844,14.45,-0.50,0.55
"07/18/2022 15:30:00","HUD VL",61758,136.66,1.38,-119.79
"07/18/2022 15:30:00","LONGIL",61762,224.84,1.63,-207.72
"07/18/2022 15:30:00","MHK VL",61756,16.12,0.62,0.00
"07/18/2022 15:30:00","MILLWD",61759,201.13,1.47,-184.16
"07/18/2022 15:30:00","N.Y.C.",61761,225.39,1.60,-208.30
"07/18/2022 15:30:00","NORTH",61755,14.91,-0.59,0.00
"07/18/2022 15:30:00","NPX",61845,128.12,1.02,-111.60
"07/18/2022 15:30:00","O H",61846,15.09,-0.40,0.00
"07/18/2022 15:30:00","PJM",61847,156.23,0.64,-140.10
"07/18/2022 15:30:00","WEST",61752,15.42,-0.08,0.00
"07/18/2022 15:35:00","CAPITL",61757,151.83,1.11,-138.83
"07/18/2022 15:35:00","CENTRL",61754,12.09,0.20,0.00
"07/18/2022 15:35:00","DUNWOD",61760,217.19,1.19,-204.12
"07/18/2022 15:35:00","GENESE",61753,12.07,0.18,0.00
"07/18/2022 15:35:00","H Q",61844,11.51,-0.38,0.00
"07/18/2022 15:35:00","HUD VL",61758,141.47,1.06,-128.52
"07/18/2022 15:35:00","LONGIL",61762,215.36,1.24,-202.23
"07/18/2022 15:35:00","MHK VL",61756,12.35,0.46,0.00
"07/18/2022 15:35:00","MILLWD",61759,195.51,1.13,-182.49
"07/18/2022 15:35:00","N.Y.C.",61761,215.82,1.21,-202.72
"07/18/2022 15:35:00","NORTH",61755,5.70,-0.46,5.73
"07/18/2022 15:35:00","NPX",61845,154.88,0.78,-142.20
"07/18/2022 15:35:00","O H",61846,15.15,-0.32,-3.58
"07/18/2022 15:35:00","PJM",61847,147.49,0.48,-135.12
"07/18/2022 15:35:00","WEST",61752,15.76,-0.08,-3.95
"07/18/2022 15:40:00","CAPITL",61757,150.83,1.10,-137.88
"07/18/2022 15:40:00","CENTRL",61754,12.07,0.21,0.00
"07/18/2022 15:40:00","DUNWOD",61760,213.79,1.19,-200.75
"07/18/2022 15:40:00","GENESE",61753,12.05,0.20,0.00
"07/18/2022 15:40:00","H Q",61844,11.47,-0.38,0.00
"07/18/2022 15:40:00","HUD VL",61758,139.50,1.04,-126.61
"07/18/2022 15:40:00","LONGIL",61762,211.98,1.22,-198.91
"07/18/2022 15:40:00","MHK VL",61756,12.31,0.46,0.00
"07/18/2022 15:40:00","MILLWD",61759,192.51,1.11,-179.54
"07/18/2022 15:40:00","N.Y.C.",61761,212.44,1.21,-199.38
"07/18/2022 15:40:00","NORTH",61755,5.65,-0.47,5.73
"07/18/2022 15:40:00","NPX",61845,153.04,0.78,-140.41
"07/18/2022 15:40:00","O H",61846,15.15,-0.28,-3.58
"07/18/2022 15:40:00","PJM",61847,145.21,0.49,-132.87
"07/18/2022 15:40:00","WEST",61752,15.75,-0.06,-3.95
"07/18/2022 15:45:00","CAPITL",61757,65.67,1.47,-48.74
"07/18/2022 15:45:00","CENTRL",61754,15.75,0.29,0.00
"07/18/2022 15:45:00","DUNWOD",61760,188.52,1.53,-171.53
"07/18/2022 15:45:00","GENESE",61753,15.71,0.25,0.00
"07/18/2022 15:45:00","H Q",61844,14.97,-0.50,0.00
"07/18/2022 15:45:00","HUD VL",61758,114.67,1.34,-97.87
"07/18/2022 15:45:00","LONGIL",61762,186.71,1.56,-169.69
"07/18/2022 15:45:00","MHK VL",61756,16.05,0.59,0.00
"07/18/2022 15:45:00","MILLWD",61759,167.34,1.44,-150.44
"07/18/2022 15:45:00","N.Y.C.",61761,187.18,1.56,-170.16
"07/18/2022 15:45:00","NORTH",61755,14.84,-0.62,0.00
"07/18/2022 15:45:00","NPX",61845,108.11,1.00,-91.64
"07/18/2022 15:45:00","O H",61846,15.08,-0.39,0.00
"07/18/2022 15:45:00","PJM",61847,130.99,0.63,-114.90
"07/18/2022 15:45:00","WEST",61752,15.42,-0.05,0.00
"07/18/2022 15:50:00","CAPITL",61757,78.98,3.03,-43.74
"07/18/2022 15:50:00","CENTRL",61754,32.89,0.68,0.00
"07/18/2022 15:50:00","DUNWOD",61760,189.53,3.19,-154.12
"07/18/2022 15:50:00","GENESE",61753,32.89,0.68,0.00
"07/18/2022 15:50:00","H Q",61844,31.15,-1.06,0.00
"07/18/2022 15:50:00","HUD VL",61758,122.98,2.84,-87.93
"07/18/2022 15:50:00","LONGIL",61762,187.90,3.22,-152.47
"07/18/2022 15:50:00","MHK VL",61756,33.47,1.26,0.00
"07/18/2022 15:50:00","MILLWD",61759,170.38,3.00,-135.17
"07/18/2022 15:50:00","N.Y.C.",61761,188.36,3.25,-152.89
"07/18/2022 15:50:00","NORTH",61755,30.89,-1.32,0.00
"07/18/2022 15:50:00","NPX",61845,116.60,2.06,-82.32
"07/18/2022 15:50:00","O H",61846,31.67,-0.55,0.00
"07/18/2022 15:50:00","PJM",61847,136.87,1.42,-103.24
"07/18/2022 15:50:00","WEST",61752,32.35,0.13,0.00
"07/18/2022 15:55:00","CAPITL",61757,58.12,1.47,-41.14
"07/18/2022 15:55:00","CENTRL",61754,15.79,0.28,0.00
"07/18/2022 15:55:00","DUNWOD",61760,162.02,1.54,-144.97
"07/18/2022 15:55:00","GENESE",61753,15.73,0.22,0.00
"07/18/2022 15:55:00","H Q",61844,15.01,-0.50,0.00
"07/18/2022 15:55:00","HUD VL",61758,99.58,1.37,-82.70
"07/18/2022 15:55:00","LONGIL",61762,160.54,1.61,-143.41
"07/18/2022 15:55:00","MHK VL",61756,16.10,0.59,0.00
"07/18/2022 15:55:00","MILLWD",61759,144.11,1.46,-127.15
"07/18/2022 15:55:00","N.Y.C.",61761,160.91,1.58,-143.81
"07/18/2022 15:55:00","NORTH",61755,14.89,-0.62,0.00
"07/18/2022 15:55:00","NPX",61845,93.97,1.02,-77.43
"07/18/2022 15:55:00","O H",61846,15.09,-0.42,0.00
"07/18/2022 15:55:00","PJM",61847,113.22,0.60,-97.11
"07/18/2022 15:55:00","WEST",61752,15.42,-0.09,0.00
"07/18/2022 16:00:00","CAPITL",61757,62.78,2.01,-39.18
"07/18/2022 16:00:00","CENTRL",61754,21.98,0.39,0.00
"07/18/2022 16:00:00","DUNWOD",61760,161.80,2.14,-138.07
"07/18/2022 16:00:00","GENESE",61753,21.93,0.34,0.00
"07/18/2022 16:00:00","H Q",61844,20.89,-0.69,0.00
"07/18/2022 16:00:00","HUD VL",61758,102.24,1.88,-78.77
"07/18/2022 16:00:00","LONGIL",61762,160.44,2.27,-136.59
"07/18/2022 16:00:00","MHK VL",61756,22.41,0.82,0.00
"07/18/2022 16:00:00","MILLWD",61759,144.69,2.01,-121.10
"07/18/2022 16:00:00","N.Y.C.",61761,160.76,2.20,-136.97
"07/18/2022 16:00:00","NORTH",61755,20.70,-0.89,0.00
"07/18/2022 16:00:00","NPX",61845,96.72,1.38,-73.75
"07/18/2022 16:00:00","O H",61846,21.05,-0.54,0.00
"07/18/2022 16:00:00","PJM",61847,114.94,0.86,-92.49
"07/18/2022 16:00:00","WEST",61752,21.48,-0.11,0.00
"07/18/2022 16:05:00","CAPITL",61757,60.92,2.17,-35.09
"07/18/2022 16:05:00","CENTRL",61754,24.13,0.47,0.00
"07/18/2022 16:05:00","DUNWOD",61760,161.95,2.37,-135.93
"07/18/2022 16:05:00","GENESE",61753,23.96,0.31,0.00
"07/18/2022 16:05:00","H Q",61844,22.90,-0.76,0.00
"07/18/2022 16:05:00","HUD VL",61758,106.17,2.08,-80.44
"07/18/2022 16:05:00","LONGIL",61762,160.68,2.58,-134.45
"07/18/2022 16:05:00","MHK VL",61756,24.60,0.95,0.00
"07/18/2022 16:05:00","MILLWD",61759,145.09,2.22,-119.21
"07/18/2022 16:05:00","N.Y.C.",61761,160.95,2.46,-134.83
"07/18/2022 16:05:00","NORTH",61755,22.68,-0.97,0.00
"07/18/2022 16:05:00","NPX",61845,80.70,1.49,-55.55
"07/18/2022 16:05:00","O H",61846,22.97,-0.69,0.00
"07/18/2022 16:05:00","PJM",61847,116.53,0.97,-91.91
"07/18/2022 16:05:00","WEST",61752,23.49,-0.16,0.00
"07/18/2022 16:10:00","CAPITL",61757,60.88,2.15,-35.07
"07/18/2022 16:10:00","CENTRL",61754,24.13,0.47,0.00
"07/18/2022 16:10:00","DUNWOD",61760,161.94,2.37,-135.92
"07/18/2022 16:10:00","GENESE",61753,23.97,0.31,0.00
"07/18/2022 16:10:00","H Q",61844,22.88,-0.78,0.00
"07/18/2022 16:10:00","HUD VL",61758,108.15,2.11,-82.39
"07/18/2022 16:10:00","LONGIL",61762,160.60,2.53,-134.41
"07/18/2022 16:10:00","MHK VL",61756,24.61,0.95,0.00
"07/18/2022 16:10:00","MILLWD",61759,144.48,2.22,-118.59
"07/18/2022 16:10:00","N.Y.C.",61761,160.93,2.48,-134.79
"07/18/2022 16:10:00","NORTH",61755,22.67,-0.99,0.00
"07/18/2022 16:10:00","NPX",61845,80.69,1.49,-55.53
"07/18/2022 16:10:00","O H",61846,22.95,-0.71,0.00
"07/18/2022 16:10:00","PJM",61847,116.51,0.97,-91.88
"07/18/2022 16:10:00","WEST",61752,23.47,-0.19,0.00
"07/18/2022 16:10:46","CAPITL",61757,62.55,1.98,-38.25
"07/18/2022 16:10:46","CENTRL",61754,22.82,0.51,0.00
"07/18/2022 16:10:46","DUNWOD",61760,188.53,2.23,-163.99
"07/18/2022 16:10:46","GENESE",61753,22.73,0.42,0.00
"07/18/2022 16:10:46","H Q",61844,21.55,-0.76,0.00
"07/18/2022 16:10:46","HUD VL",61758,127.32,1.98,-103.02
"07/18/2022 16:10:46","LONGIL",61762,186.79,2.34,-162.14
"07/18/2022 16:10:46","MHK VL",61756,23.23,0.92,0.00
"07/18/2022 16:10:46","MILLWD",61759,167.48,2.10,-143.07
"07/18/2022 16:10:46","N.Y.C.",61761,187.21,2.30,-162.60
"07/18/2022 16:10:46","NORTH",61755,21.35,-0.96,0.00
"07/18/2022 16:10:46","NPX",61845,90.31,1.38,-66.62
"07/18/2022 16:10:46","O H",61846,21.84,-0.47,0.00
"07/18/2022 16:10:46","PJM",61847,135.18,1.03,-111.85
"07/18/2022 16:10:46","WEST",61752,22.35,0.04,0.00
"07/18/2022 16:15:00","CAPITL",61757,60.18,2.06,-35.27
"07/18/2022 16:15:00","CENTRL",61754,23.35,0.50,0.00
"07/18/2022 16:15:00","DUNWOD",61760,162.06,2.26,-136.95
"07/18/2022 16:15:00","GENESE",61753,23.31,0.46,0.00
"07/18/2022 16:15:00","H Q",61844,22.07,-0.78,0.00
"07/18/2022 16:15:00","HUD VL",61758,107.89,1.97,-83.07
"07/18/2022 16:15:00","LONGIL",61762,160.72,2.45,-135.43
"07/18/2022 16:15:00","MHK VL",61756,23.76,0.91,0.00
"07/18/2022 16:15:00","MILLWD",61759,144.44,2.10,-119.49
"07/18/2022 16:15:00","N.Y.C.",61761,160.99,2.33,-135.81
"07/18/2022 16:15:00","NORTH",61755,21.84,-1.00,0.00
"07/18/2022 16:15:00","NPX",61845,80.28,1.42,-56.01
"07/18/2022 16:15:00","O H",61846,22.41,-0.43,0.00
"07/18/2022 16:15:00","PJM",61847,116.47,1.03,-92.59
"07/18/2022 16:15:00","WEST",61752,22.92,0.07,0.00
"07/18/2022 16:15:46","CAPITL",61757,60.18,2.06,-35.27
"07/18/2022 16:15:46","CENTRL",61754,23.35,0.50,0.00
"07/18/2022 16:15:46","DUNWOD",61760,162.06,2.26,-136.95
"07/18/2022 16:15:46","GENESE",61753,23.31,0.46,0.00
"07/18/2022 16:15:46","H Q",61844,22.07,-0.78,0.00
"07/18/2022 16:15:46","HUD VL",61758,107.89,1.97,-83.07
"07/18/2022 16:15:46","LONGIL",61762,160.72,2.45,-135.43
"07/18/2022 16:15:46","MHK VL",61756,23.76,0.91,0.00
"07/18/2022 16:15:46","MILLWD",61759,144.44,2.10,-119.49
"07/18/2022 16:15:46","N.Y.C.",61761,160.99,2.33,-135.81
"07/18/2022 16:15:46","NORTH",61755,21.84,-1.00,0.00
"07/18/2022 16:15:46","NPX",61845,80.28,1.42,-56.01
"07/18/2022 16:15:46","O H",61846,22.41,-0.43,0.00
"07/18/2022 16:15:46","PJM",61847,116.47,1.03,-92.59
"07/18/2022 16:15:46","WEST",61752,22.92,0.07,0.00
"07/18/2022 16:19:52","CAPITL",61757,60.18,2.06,-35.27
"07/18/2022 16:19:52","CENTRL",61754,23.35,0.50,0.00
"07/18/2022 16:19:52","DUNWOD",61760,162.06,2.26,-136.95
"07/18/2022 16:19:52","GENESE",61753,23.31,0.46,0.00
"07/18/2022 16:19:52","H Q",61844,22.07,-0.78,0.00
"07/18/2022 16:19:52","HUD VL",61758,107.89,1.97,-83.07
"07/18/2022 16:19:52","LONGIL",61762,160.72,2.45,-135.43
"07/18/2022 16:19:52","MHK VL",61756,23.76,0.91,0.00
"07/18/2022 16:19:52","MILLWD",61759,144.44,2.10,-119.49
"07/18/2022 16:19:52","N.Y.C.",61761,160.99,2.33,-135.81
"07/18/2022 16:19:52","NORTH",61755,21.84,-1.00,0.00
"07/18/2022 16:19:52","NPX",61845,80.28,1.42,-56.01
"07/18/2022 16:19:52","O H",61846,22.41,-0.43,0.00
"07/18/2022 16:19:52","PJM",61847,116.47,1.03,-92.59
"07/18/2022 16:19:52","WEST",61752,22.92,0.07,0.00
"07/18/2022 16:20:00","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:20:00","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:20:00","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:20:00","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:20:00","H Q",61844,29.60,-1.04,0.00
"07/18/2022 16:20:00","HUD VL",61758,107.88,2.54,-74.69
"07/18/2022 16:20:00","LONGIL",61762,156.89,3.34,-122.91
"07/18/2022 16:20:00","MHK VL",61756,31.93,1.29,0.00
"07/18/2022 16:20:00","MILLWD",61759,141.85,2.76,-108.45
"07/18/2022 16:20:00","N.Y.C.",61761,156.99,3.09,-123.25
"07/18/2022 16:20:00","NORTH",61755,29.33,-1.32,0.00
"07/18/2022 16:20:00","NPX",61845,96.84,1.84,-64.36
"07/18/2022 16:20:00","O H",61846,30.25,-0.40,0.00
"07/18/2022 16:20:00","PJM",61847,115.92,1.44,-83.84
"07/18/2022 16:20:00","WEST",61752,30.95,0.31,0.00
"07/18/2022 16:25:00","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:25:00","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:25:00","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:25:00","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:25:00","H Q",61844,29.60,-1.04,0.00
"07/18/2022 16:25:00","HUD VL",61758,107.88,2.54,-74.69
"07/18/2022 16:25:00","LONGIL",61762,156.89,3.34,-122.91
"07/18/2022 16:25:00","MHK VL",61756,31.93,1.29,0.00
"07/18/2022 16:25:00","MILLWD",61759,141.85,2.76,-108.45
"07/18/2022 16:25:00","N.Y.C.",61761,156.99,3.09,-123.25
"07/18/2022 16:25:00","NORTH",61755,29.33,-1.32,0.00
"07/18/2022 16:25:00","NPX",61845,96.84,1.84,-64.36
"07/18/2022 16:25:00","O H",61846,30.25,-0.40,0.00
"07/18/2022 16:25:00","PJM",61847,115.92,1.44,-83.84
"07/18/2022 16:25:00","WEST",61752,30.95,0.31,0.00
"07/18/2022 16:30:00","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:30:00","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:30:00","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:30:00","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:30:00","H Q",61844,29.60,-1.04,0.00
"07/18/2022 16:30:00","HUD VL",61758,107.88,2.54,-74.69
"07/18/2022 16:30:00","LONGIL",61762,156.89,3.34,-122.91
"07/18/2022 16:30:00","MHK VL",61756,31.93,1.29,0.00
"07/18/2022 16:30:00","MILLWD",61759,141.85,2.76,-108.45
"07/18/2022 16:30:00","N.Y.C.",61761,156.99,3.09,-123.25
"07/18/2022 16:30:00","NORTH",61755,29.33,-1.32,0.00
"07/18/2022 16:30:00","NPX",61845,96.84,1.84,-64.36
"07/18/2022 16:30:00","O H",61846,30.25,-0.40,0.00
"07/18/2022 16:30:00","PJM",61847,115.92,1.44,-83.84
"07/18/2022 16:30:00","WEST",61752,30.95,0.31,0.00
"07/18/2022 16:35:00","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:35:00","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:35:00","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:35:00","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:35:00","H Q",61844,29.60,-1.04,0.00
"07/18/2022 16:35:00","HUD VL",61758,107.88,2.54,-74.69
"07/18/2022 16:35:00","LONGIL",61762,156.89,3.34,-122.91
"07/18/2022 16:35:00","MHK VL",61756,31.93,1.29,0.00
"07/18/2022 16:35:00","MILLWD",61759,141.85,2.76,-108.45
"07/18/2022 16:35:00","N.Y.C.",61761,156.99,3.09,-123.25
"07/18/2022 16:35:00","NORTH",61755,29.33,-1.32,0.00
"07/18/2022 16:35:00","NPX",61845,96.84,1.84,-64.36
"07/18/2022 16:35:00","O H",61846,30.25,-0.40,0.00
"07/18/2022 16:35:00","PJM",61847,115.92,1.44,-83.84
"07/18/2022 16:35:00","WEST",61752,30.95,0.31,0.00
"07/18/2022 16:40:00","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:40:00","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:40:00","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:40:00","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:40:00","H Q",61844,29.60,-1.04,0.00
"07/18/2022 16:40:00","HUD VL",61758,107.88,2.54,-74.69
"07/18/2022 16:40:00","LONGIL",61762,156.89,3.34,-122.91
"07/18/2022 16:40:00","MHK VL",61756,31.93,1.29,0.00
"07/18/2022 16:40:00","MILLWD",61759,141.85,2.76,-108.45
"07/18/2022 16:40:00","N.Y.C.",61761,156.99,3.09,-123.25
"07/18/2022 16:40:00","NORTH",61755,29.33,-1.32,0.00
"07/18/2022 16:40:00","NPX",61845,96.84,1.84,-64.36
"07/18/2022 16:40:00","O H",61846,30.25,-0.40,0.00
"07/18/2022 16:40:00","PJM",61847,115.92,1.44,-83.84
"07/18/2022 16:40:00","WEST",61752,30.95,0.31,0.00
"07/18/2022 16:40:11","CAPITL",61757,66.23,2.79,-32.79
"07/18/2022 16:40:11","CENTRL",61754,31.41,0.77,0.00
"07/18/2022 16:40:11","DUNWOD",61760,157.90,2.97,-124.28
"07/18/2022 16:40:11","GENESE",61753,31.38,0.73,0.00
"07/18/2022 16:40:11","H Q",61844,29.60,-1.04,0.00
