i,t,s,ym_hol
5,18,27,0.0
5,18,28,0.0
5,18,29,0.0
5,18,30,0.0
5,18,31,0.0
5,18,32,0.0
5,18,33,0.0
5,18,34,0.0
5,18,35,0.0
5,18,36,0.0
5,18,37,0.0
5,18,38,0.0
5,18,39,0.0
5,18,40,0.0
5,18,41,0.0
5,18,42,0.0
5,18,43,0.0
5,18,44,0.0
5,18,45,0.0
5,18,46,0.0
5,18,47,0.0
5,18,48,0.0
5,18,49,0.0
5,18,50,0.0
5,18,51,0.0
5,18,52,0.0
5,18,53,0.0
5,18,54,0.0
5,18,55,0.0
5,18,56,0.0
5,18,57,0.0
5,18,58,0.0
5,18,59,0.0
5,18,60,0.0
5,18,61,0.0
5,18,62,0.0
5,18,63,0.0
5,18,64,0.0
5,18,65,0.0
5,18,66,0.0
5,18,67,0.0
5,18,68,0.0
5,18,69,0.0
5,18,70,0.0
5,18,71,0.0
5,18,72,0.0
5,18,73,0.0
5,18,74,0.0
5,18,75,0.0
5,18,76,0.0
5,18,77,0.0
5,18,78,0.0
5,18,79,0.0
5,18,80,0.0
5,18,81,0.0
5,18,82,0.0
5,18,83,0.0
5,18,84,0.0
5,18,85,0.0
5,18,86,0.0
5,18,87,0.0
5,18,88,0.0
5,18,89,0.0
5,18,90,0.0
5,18,91,0.0
5,18,92,0.0
5,18,93,0.0
5,18,94,0.0
5,18,95,0.0
5,18,96,0.0
5,18,97,0.0
5,18,98,0.0
5,18,99,0.0
5,19,0,0.0
5,19,1,0.0
5,19,2,0.0
5,19,3,0.0
5,19,4,0.0
5,19,5,0.0
5,19,6,0.0
5,19,7,0.0
5,19,8,0.0
5,19,9,0.0
5,19,10,0.0
5,19,11,0.0
5,19,12,0.0
5,19,13,0.0
5,19,14,0.0
5,19,15,0.0
5,19,16,0.0
5,19,17,0.0
5,19,18,0.0
5,19,19,0.0
5,19,20,0.0
5,19,21,0.0
5,19,22,0.0
5,19,23,0.0
5,19,24,0.0
5,19,25,0.0
5,19,26,0.0
5,19,27,0.0
5,19,28,0.0
5,19,29,0.0
5,19,30,0.0
5,19,31,0.0
5,19,32,0.0
5,19,33,0.0
5,19,34,0.0
5,19,35,0.0
5,19,36,0.0
5,19,37,0.0
5,19,38,0.0
5,19,39,0.0
5,19,40,0.0
5,19,41,0.0
5,19,42,0.0
5,19,43,0.0
5,19,44,0.0
5,19,45,0.0
5,19,46,0.0
5,19,47,0.0
5,19,48,0.0
5,19,49,0.0
5,19,50,0.0
5,19,51,0.0
5,19,52,0.0
5,19,53,0.0
5,19,54,0.0
5,19,55,0.0
5,19,56,0.0
5,19,57,0.0
5,19,58,0.0
5,19,59,0.0
5,19,60,0.0
5,19,61,0.0
5,19,62,0.0
5,19,63,0.0
5,19,64,0.0
5,19,65,0.0
5,19,66,0.0
5,19,67,0.0
5,19,68,0.0
5,19,69,0.0
5,19,70,0.0
5,19,71,0.0
5,19,72,0.0
5,19,73,0.0
5,19,74,0.0
5,19,75,0.0
5,19,76,0.0
5,19,77,0.0
5,19,78,0.0
5,19,79,0.0
5,19,80,0.0
5,19,81,0.0
5,19,82,0.0
5,19,83,0.0
5,19,84,0.0
5,19,85,0.0
5,19,86,0.0
5,19,87,0.0
5,19,88,0.0
5,19,89,0.0
5,19,90,0.0
5,19,91,0.0
5,19,92,0.0
5,19,93,0.0
5,19,94,0.0
5,19,95,0.0
5,19,96,0.0
5,19,97,0.0
5,19,98,0.0
5,19,99,0.0
5,20,0,0.0
5,20,1,0.0
5,20,2,0.0
5,20,3,0.0
5,20,4,0.0
5,20,5,0.0
5,20,6,0.0
5,20,7,0.0
5,20,8,0.0
5,20,9,0.0
5,20,10,0.0
5,20,11,0.0
5,20,12,0.0
5,20,13,0.0
5,20,14,0.0
5,20,15,0.0
5,20,16,0.0
5,20,17,0.0
5,20,18,0.0
5,20,19,0.0
5,20,20,0.0
5,20,21,0.0
5,20,22,0.0
5,20,23,0.0
5,20,24,0.0
5,20,25,0.0
5,20,26,0.0
5,20,27,0.0
5,20,28,0.0
5,20,29,0.0
5,20,30,0.0
5,20,31,0.0
5,20,32,0.0
5,20,33,0.0
5,20,34,0.0
5,20,35,0.0
5,20,36,0.0
5,20,37,0.0
5,20,38,0.0
5,20,39,0.0
5,20,40,0.0
5,20,41,0.0
5,20,42,0.0
5,20,43,0.0
5,20,44,0.0
5,20,45,0.0
5,20,46,0.0
5,20,47,0.0
5,20,48,0.0
5,20,49,0.0
5,20,50,0.0
5,20,51,0.0
5,20,52,0.0
5,20,53,0.0
5,20,54,0.0
5,20,55,0.0
5,20,56,0.0
5,20,57,0.0
5,20,58,0.0
5,20,59,0.0
5,20,60,0.0
5,20,61,0.0
5,20,62,0.0
5,20,63,0.0
5,20,64,0.0
5,20,65,0.0
5,20,66,0.0
5,20,67,0.0
5,20,68,0.0
5,20,69,0.0
5,20,70,0.0
5,20,71,0.0
5,20,72,0.0
5,20,73,0.0
5,20,74,0.0
5,20,75,0.0
5,20,76,0.0
5,20,77,0.0
5,20,78,0.0
5,20,79,0.0
5,20,80,0.0
5,20,81,0.0
5,20,82,0.0
5,20,83,0.0
5,20,84,0.0
5,20,85,0.0
5,20,86,0.0
5,20,87,0.0
5,20,88,0.0
5,20,89,0.0
5,20,90,0.0
5,20,91,0.0
5,20,92,0.0
5,20,93,0.0
5,20,94,0.0
5,20,95,0.0
5,20,96,0.0
5,20,97,0.0
5,20,98,0.0
5,20,99,0.0
5,21,0,0.0
5,21,1,0.0
5,21,2,1.0
5,21,3,0.0
5,21,4,0.0
5,21,5,0.0
5,21,6,0.0
5,21,7,0.0
5,21,8,0.0
5,21,9,1.0
5,21,10,0.0
5,21,11,0.0
5,21,12,0.0
5,21,13,0.0
5,21,14,0.0
5,21,15,0.0
5,21,16,0.0
5,21,17,0.0
5,21,18,0.0
5,21,19,1.0
5,21,20,0.0
5,21,21,0.0
5,21,22,1.0
5,21,23,0.0
5,21,24,1.0
5,21,25,1.0
5,21,26,0.0
5,21,27,0.0
5,21,28,0.0
5,21,29,0.0
5,21,30,0.0
5,21,31,0.0
5,21,32,0.0
5,21,33,0.0
5,21,34,0.0
5,21,35,0.0
5,21,36,0.0
5,21,37,0.0
5,21,38,0.0
5,21,39,0.0
5,21,40,0.0
5,21,41,0.0
5,21,42,1.0
5,21,43,0.0
5,21,44,0.0
5,21,45,0.0
5,21,46,0.0
5,21,47,0.0
5,21,48,0.0
5,21,49,0.0
5,21,50,0.0
5,21,51,0.0
5,21,52,0.0
5,21,53,0.0
5,21,54,0.0
5,21,55,0.0
5,21,56,0.0
5,21,57,0.0
5,21,58,0.0
5,21,59,0.0
5,21,60,0.0
5,21,61,0.0
5,21,62,0.0
5,21,63,1.0
5,21,64,0.0
5,21,65,0.0
5,21,66,0.0
5,21,67,0.0
5,21,68,0.0
5,21,69,0.0
5,21,70,0.0
5,21,71,0.0
5,21,72,0.0
5,21,73,1.0
5,21,74,0.0
5,21,75,0.0
5,21,76,0.0
5,21,77,0.0
5,21,78,0.0
5,21,79,0.0
5,21,80,1.0
5,21,81,0.0
5,21,82,0.0
5,21,83,0.0
5,21,84,0.0
5,21,85,0.0
5,21,86,0.0
5,21,87,0.0
5,21,88,0.0
5,21,89,0.0
5,21,90,0.0
5,21,91,0.0
5,21,92,1.0
5,21,93,0.0
5,21,94,0.0
5,21,95,0.0
5,21,96,0.0
5,21,97,0.0
5,21,98,0.0
5,21,99,0.0
5,22,0,0.0
5,22,1,0.0
5,22,2,0.0
5,22,3,0.0
5,22,4,0.0
5,22,5,0.0
5,22,6,0.0
5,22,7,0.0
5,22,8,0.0
5,22,9,0.0
5,22,10,0.0
5,22,11,0.0
5,22,12,0.0
5,22,13,0.0
5,22,14,0.0
5,22,15,0.0
5,22,16,0.0
5,22,17,0.0
5,22,18,0.0
5,22,19,0.0
5,22,20,0.0
5,22,21,0.0
5,22,22,0.0
5,22,23,0.0
5,22,24,0.0
5,22,25,0.0
5,22,26,0.0
5,22,27,0.0
5,22,28,0.0
5,22,29,0.0
5,22,30,0.0
5,22,31,0.0
5,22,32,0.0
5,22,33,0.0
5,22,34,0.0
5,22,35,0.0
5,22,36,0.0
5,22,37,0.0
5,22,38,0.0
5,22,39,0.0
5,22,40,0.0
5,22,41,0.0
5,22,42,0.0
5,22,43,0.0
5,22,44,0.0
5,22,45,0.0
5,22,46,0.0
5,22,47,0.0
5,22,48,0.0
5,22,49,0.0
5,22,50,0.0
5,22,51,0.0
5,22,52,0.0
5,22,53,0.0
5,22,54,0.0
5,22,55,0.0
5,22,56,0.0
5,22,57,0.0
5,22,58,0.0
5,22,59,0.0
5,22,60,0.0
5,22,61,0.0
5,22,62,0.0
5,22,63,0.0
5,22,64,0.0
5,22,65,0.0
5,22,66,0.0
5,22,67,0.0
5,22,68,0.0
5,22,69,0.0
5,22,70,0.0
5,22,71,0.0
5,22,72,0.0
5,22,73,0.0
5,22,74,0.0
5,22,75,0.0
5,22,76,0.0
5,22,77,0.0
5,22,78,0.0
5,22,79,0.0
5,22,80,0.0
5,22,81,0.0
5,22,82,0.0
5,22,83,0.0
5,22,84,0.0
5,22,85,0.0
5,22,86,0.0
5,22,87,0.0
5,22,88,0.0
5,22,89,0.0
5,22,90,0.0
5,22,91,0.0
5,22,92,0.0
5,22,93,0.0
5,22,94,0.0
5,22,95,0.0
5,22,96,0.0
5,22,97,0.0
5,22,98,0.0
5,22,99,0.0
5,23,0,0.0
5,23,1,0.0
5,23,2,0.0
5,23,3,0.0
5,23,4,0.0
5,23,5,0.0
5,23,6,0.0
5,23,7,0.0
5,23,8,0.0
5,23,9,0.0
5,23,10,0.0
5,23,11,0.0
5,23,12,0.0
5,23,13,0.0
5,23,14,0.0
5,23,15,0.0
5,23,16,0.0
5,23,17,0.0
5,23,18,0.0
5,23,19,0.0
5,23,20,0.0
5,23,21,0.0
5,23,22,0.0
5,23,23,0.0
5,23,24,0.0
5,23,25,0.0
5,23,26,0.0
5,23,27,0.0
5,23,28,0.0
5,23,29,0.0
5,23,30,0.0
5,23,31,0.0
5,23,32,0.0
5,23,33,0.0
5,23,34,0.0
5,23,35,0.0
5,23,36,0.0
5,23,37,0.0
5,23,38,0.0
5,23,39,0.0
5,23,40,0.0
5,23,41,0.0
5,23,42,0.0
5,23,43,0.0
5,23,44,0.0
5,23,45,0.0
5,23,46,0.0
5,23,47,0.0
5,23,48,0.0
5,23,49,0.0
5,23,50,0.0
5,23,51,0.0
5,23,52,0.0
5,23,53,0.0
5,23,54,0.0
5,23,55,0.0
5,23,56,0.0
5,23,57,0.0
5,23,58,0.0
5,23,59,0.0
5,23,60,0.0
5,23,61,0.0
5,23,62,0.0
5,23,63,0.0
5,23,64,0.0
5,23,65,0.0
5,23,66,0.0
5,23,67,0.0
5,23,68,0.0
5,23,69,0.0
5,23,70,0.0
5,23,71,0.0
5,23,72,0.0
5,23,73,0.0
5,23,74,0.0
5,23,75,0.0
5,23,76,0.0
5,23,77,0.0
5,23,78,0.0
5,23,79,0.0
5,23,80,0.0
5,23,81,0.0
5,23,82,0.0
5,23,83,0.0
5,23,84,0.0
5,23,85,0.0
5,23,86,0.0
5,23,87,0.0
5,23,88,0.0
5,23,89,0.0
5,23,90,0.0
5,23,91,0.0
5,23,92,0.0
5,23,93,0.0
5,23,94,0.0
5,23,95,0.0
5,23,96,0.0
5,23,97,0.0
5,23,98,0.0
5,23,99,0.0
6,0,0,0.0
6,0,1,0.0
6,0,2,0.0
6,0,3,0.0
6,0,4,0.0
6,0,5,0.0
6,0,6,0.0
6,0,7,0.0
6,0,8,0.0
6,0,9,0.0
6,0,10,0.0
6,0,11,0.0
6,0,12,0.0
6,0,13,0.0
6,0,14,0.0
6,0,15,0.0
6,0,16,0.0
6,0,17,0.0
6,0,18,0.0
6,0,19,0.0
6,0,20,0.0
6,0,21,0.0
6,0,22,0.0
6,0,23,0.0
6,0,24,0.0
6,0,25,0.0
6,0,26,0.0
6,0,27,0.0
6,0,28,0.0
6,0,29,0.0
6,0,30,0.0
6,0,31,0.0
6,0,32,0.0
6,0,33,0.0
6,0,34,0.0
6,0,35,0.0
6,0,36,0.0
6,0,37,0.0
6,0,38,0.0
6,0,39,0.0
6,0,40,0.0
6,0,41,0.0
6,0,42,0.0
6,0,43,0.0
6,0,44,0.0
6,0,45,0.0
6,0,46,0.0
6,0,47,0.0
6,0,48,0.0
6,0,49,0.0
6,0,50,0.0
6,0,51,0.0
6,0,52,0.0
6,0,53,0.0
6,0,54,0.0
6,0,55,0.0
6,0,56,0.0
6,0,57,0.0
6,0,58,0.0
6,0,59,0.0
6,0,60,0.0
6,0,61,0.0
6,0,62,0.0
6,0,63,0.0
6,0,64,0.0
6,0,65,0.0
6,0,66,0.0
6,0,67,0.0
6,0,68,0.0
6,0,69,0.0
6,0,70,0.0
6,0,71,0.0
6,0,72,0.0
6,0,73,0.0
6,0,74,0.0
6,0,75,0.0
6,0,76,0.0
6,0,77,0.0
6,0,78,0.0
6,0,79,0.0
6,0,80,0.0
6,0,81,0.0
6,0,82,0.0
6,0,83,0.0
6,0,84,0.0
6,0,85,0.0
6,0,86,0.0
6,0,87,0.0
6,0,88,0.0
6,0,89,0.0
6,0,90,0.0
6,0,91,0.0
6,0,92,0.0
6,0,93,0.0
6,0,94,0.0
6,0,95,0.0
6,0,96,0.0
6,0,97,0.0
6,0,98,0.0
6,0,99,0.0
6,1,0,0.0
6,1,1,0.0
6,1,2,0.0
6,1,3,0.0
6,1,4,0.0
6,1,5,0.0
6,1,6,0.0
6,1,7,0.0
6,1,8,0.0
6,1,9,0.0
6,1,10,0.0
6,1,11,0.0
6,1,12,0.0
6,1,13,0.0
6,1,14,0.0
6,1,15,0.0
6,1,16,0.0
6,1,17,0.0
6,1,18,0.0
6,1,19,0.0
6,1,20,0.0
6,1,21,0.0
6,1,22,0.0
6,1,23,0.0
6,1,24,0.0
6,1,25,0.0
6,1,26,0.0
6,1,27,0.0
6,1,28,0.0
6,1,29,0.0
6,1,30,0.0
6,1,31,0.0
6,1,32,0.0
6,1,33,0.0
6,1,34,0.0
6,1,35,0.0
6,1,36,0.0
6,1,37,0.0
6,1,38,0.0
6,1,39,0.0
6,1,40,0.0
6,1,41,0.0
6,1,42,0.0
6,1,43,0.0
6,1,44,0.0
6,1,45,0.0
6,1,46,0.0
6,1,47,0.0
6,1,48,0.0
6,1,49,0.0
6,1,50,0.0
6,1,51,0.0
6,1,52,0.0
6,1,53,0.0
6,1,54,0.0
6,1,55,0.0
6,1,56,0.0
6,1,57,0.0
6,1,58,0.0
6,1,59,0.0
6,1,60,0.0
6,1,61,0.0
6,1,62,0.0
6,1,63,0.0
6,1,64,0.0
6,1,65,0.0
6,1,66,0.0
6,1,67,0.0
6,1,68,0.0
6,1,69,0.0
6,1,70,0.0
6,1,71,0.0
6,1,72,0.0
6,1,73,0.0
6,1,74,0.0
6,1,75,0.0
6,1,76,0.0
6,1,77,0.0
6,1,78,0.0
6,1,79,0.0
6,1,80,0.0
6,1,81,0.0
6,1,82,0.0
6,1,83,0.0
6,1,84,0.0
6,1,85,0.0
6,1,86,0.0
6,1,87,0.0
6,1,88,0.0
6,1,89,0.0
6,1,90,0.0
6,1,91,0.0
6,1,92,0.0
6,1,93,0.0
6,1,94,0.0
6,1,95,0.0
6,1,96,0.0
6,1,97,0.0
6,1,98,0.0
6,1,99,0.0
6,2,0,0.0
6,2,1,0.0
6,2,2,0.0
6,2,3,0.0
6,2,4,0.0
6,2,5,0.0
6,2,6,0.0
6,2,7,0.0
6,2,8,0.0
6,2,9,0.0
6,2,10,0.0
6,2,11,0.0
6,2,12,0.0
6,2,13,0.0
6,2,14,0.0
6,2,15,0.0
6,2,16,0.0
6,2,17,0.0
6,2,18,0.0
6,2,19,0.0
6,2,20,0.0
6,2,21,0.0
6,2,22,0.0
6,2,23,0.0
6,2,24,0.0
6,2,25,0.0
6,2,26,0.0
6,2,27,0.0
6,2,28,0.0
6,2,29,0.0
6,2,30,0.0
6,2,31,0.0
6,2,32,0.0
6,2,33,0.0
6,2,34,0.0
6,2,35,0.0
6,2,36,0.0
6,2,37,0.0
6,2,38,0.0
6,2,39,0.0
6,2,40,0.0
6,2,41,0.0
6,2,42,0.0
6,2,43,0.0
6,2,44,0.0
6,2,45,0.0
6,2,46,0.0
6,2,47,0.0
6,2,48,0.0
6,2,49,0.0
6,2,50,0.0
6,2,51,0.0
6,2,52,0.0
6,2,53,0.0
6,2,54,0.0
6,2,55,0.0
6,2,56,0.0
6,2,57,0.0
6,2,58,0.0
6,2,59,0.0
6,2,60,0.0
6,2,61,0.0
6,2,62,0.0
6,2,63,0.0
6,2,64,0.0
6,2,65,0.0
6,2,66,0.0
6,2,67,0.0
6,2,68,0.0
6,2,69,0.0
6,2,70,0.0
6,2,71,0.0
6,2,72,0.0
6,2,73,0.0
6,2,74,0.0
6,2,75,0.0
6,2,76,0.0
6,2,77,0.0
6,2,78,0.0
6,2,79,0.0
6,2,80,0.0
6,2,81,0.0
6,2,82,0.0
6,2,83,0.0
6,2,84,0.0
6,2,85,0.0
6,2,86,0.0
6,2,87,0.0
6,2,88,0.0
6,2,89,0.0
6,2,90,0.0
6,2,91,0.0
6,2,92,0.0
6,2,93,0.0
6,2,94,0.0
6,2,95,0.0
6,2,96,0.0
6,2,97,0.0
6,2,98,0.0
6,2,99,0.0
6,3,0,0.0
6,3,1,0.0
6,3,2,0.0
6,3,3,0.0
6,3,4,0.0
6,3,5,0.0
6,3,6,0.0
6,3,7,0.0
6,3,8,0.0
6,3,9,0.0
6,3,10,0.0
6,3,11,0.0
6,3,12,0.0
6,3,13,0.0
6,3,14,0.0
6,3,15,0.0
6,3,16,0.0
6,3,17,0.0
6,3,18,0.0
6,3,19,0.0
6,3,20,0.0
6,3,21,0.0
6,3,22,0.0
6,3,23,0.0
6,3,24,0.0
6,3,25,0.0
6,3,26,0.0
6,3,27,0.0
6,3,28,0.0
6,3,29,0.0
6,3,30,0.0
6,3,31,0.0
6,3,32,0.0
6,3,33,0.0
6,3,34,0.0
6,3,35,0.0
6,3,36,0.0
6,3,37,0.0
6,3,38,0.0
6,3,39,0.0
6,3,40,0.0
6,3,41,0.0
6,3,42,0.0
6,3,43,0.0
6,3,44,0.0
6,3,45,0.0
6,3,46,0.0
6,3,47,0.0
6,3,48,0.0
6,3,49,0.0
6,3,50,0.0
6,3,51,0.0
6,3,52,0.0
6,3,53,0.0
6,3,54,0.0
6,3,55,0.0
6,3,56,0.0
6,3,57,0.0
6,3,58,0.0
6,3,59,0.0
6,3,60,0.0
6,3,61,0.0
6,3,62,0.0
6,3,63,0.0
6,3,64,0.0
6,3,65,0.0
6,3,66,0.0
6,3,67,0.0
6,3,68,0.0
6,3,69,0.0
6,3,70,0.0
6,3,71,0.0
6,3,72,0.0
6,3,73,0.0
6,3,74,0.0
6,3,75,0.0
6,3,76,0.0
6,3,77,0.0
6,3,78,0.0
6,3,79,0.0
6,3,80,0.0
6,3,81,0.0
6,3,82,0.0
6,3,83,0.0
6,3,84,0.0
6,3,85,0.0
6,3,86,0.0
6,3,87,0.0
6,3,88,0.0
6,3,89,0.0
6,3,90,0.0
6,3,91,0.0
6,3,92,0.0
6,3,93,0.0
6,3,94,0.0
6,3,95,0.0
6,3,96,0.0
6,3,97,0.0
6,3,98,0.0
6,3,99,0.0
6,4,0,0.0
6,4,1,0.0
6,4,2,0.0
6,4,3,0.0
6,4,4,0.0
6,4,5,0.0
6,4,6,0.0
6,4,7,0.0
6,4,8,0.0
6,4,9,0.0
6,4,10,0.0
6,4,11,0.0
6,4,12,0.0
6,4,13,0.0
6,4,14,0.0
6,4,15,0.0
6,4,16,0.0
6,4,17,0.0
6,4,18,0.0
6,4,19,0.0
6,4,20,0.0
6,4,21,0.0
6,4,22,0.0
6,4,23,0.0
6,4,24,0.0
6,4,25,0.0
6,4,26,0.0
6,4,27,0.0
6,4,28,0.0
6,4,29,0.0
6,4,30,0.0
6,4,31,0.0
6,4,32,0.0
6,4,33,0.0
6,4,34,0.0
6,4,35,0.0
6,4,36,0.0
6,4,37,0.0
6,4,38,0.0
6,4,39,0.0
6,4,40,0.0
6,4,41,0.0
6,4,42,0.0
6,4,43,0.0
6,4,44,0.0
6,4,45,0.0
6,4,46,0.0
6,4,47,0.0
6,4,48,0.0
6,4,49,0.0
6,4,50,0.0
6,4,51,0.0
6,4,52,0.0
6,4,53,0.0
6,4,54,0.0
6,4,55,0.0
6,4,56,0.0
6,4,57,0.0
6,4,58,0.0
6,4,59,0.0
6,4,60,0.0
6,4,61,0.0
6,4,62,0.0
6,4,63,0.0
6,4,64,0.0
6,4,65,0.0
6,4,66,0.0
6,4,67,0.0
6,4,68,0.0
6,4,69,0.0
6,4,70,0.0
6,4,71,0.0
6,4,72,0.0
6,4,73,0.0
6,4,74,0.0
6,4,75,0.0
6,4,76,0.0
6,4,77,0.0
6,4,78,0.0
6,4,79,0.0
6,4,80,0.0
6,4,81,0.0
6,4,82,0.0
6,4,83,0.0
6,4,84,0.0
6,4,85,0.0
6,4,86,0.0
6,4,87,0.0
6,4,88,0.0
6,4,89,0.0
6,4,90,0.0
6,4,91,0.0
6,4,92,0.0
6,4,93,0.0
6,4,94,0.0
6,4,95,0.0
6,4,96,0.0
6,4,97,0.0
6,4,98,0.0
6,4,99,0.0
6,5,0,0.0
6,5,1,0.0
6,5,2,0.0
6,5,3,0.0
6,5,4,0.0
6,5,5,0.0
6,5,6,0.0
6,5,7,0.0
6,5,8,0.0
6,5,9,0.0
6,5,10,0.0
6,5,11,0.0
6,5,12,0.0
6,5,13,0.0
6,5,14,0.0
6,5,15,0.0
6,5,16,0.0
6,5,17,0.0
6,5,18,0.0
6,5,19,0.0
6,5,20,0.0
6,5,21,0.0
6,5,22,0.0
6,5,23,0.0
6,5,24,0.0
6,5,25,0.0
6,5,26,0.0
6,5,27,0.0
6,5,28,0.0
6,5,29,0.0
6,5,30,0.0
6,5,31,0.0
6,5,32,0.0
6,5,33,0.0
6,5,34,0.0
6,5,35,0.0
6,5,36,0.0
6,5,37,0.0
6,5,38,0.0
6,5,39,0.0
6,5,40,0.0
6,5,41,0.0
6,5,42,0.0
6,5,43,0.0
6,5,44,0.0
6,5,45,0.0
6,5,46,0.0
6,5,47,0.0
6,5,48,0.0
6,5,49,0.0
6,5,50,0.0
6,5,51,0.0
6,5,52,0.0
6,5,53,0.0
6,5,54,0.0
6,5,55,0.0
6,5,56,0.0
6,5,57,0.0
6,5,58,0.0
6,5,59,0.0
6,5,60,0.0
6,5,61,0.0
6,5,62,0.0
6,5,63,0.0
6,5,64,0.0
6,5,65,0.0
6,5,66,0.0
6,5,67,0.0
6,5,68,0.0
6,5,69,0.0
6,5,70,0.0
6,5,71,0.0
6,5,72,0.0
6,5,73,0.0
6,5,74,0.0
6,5,75,0.0
6,5,76,0.0
6,5,77,0.0
6,5,78,0.0
6,5,79,0.0
6,5,80,0.0
6,5,81,0.0
6,5,82,0.0
6,5,83,0.0
6,5,84,0.0
6,5,85,0.0
6,5,86,0.0
6,5,87,0.0
6,5,88,0.0
6,5,89,0.0
6,5,90,0.0
6,5,91,0.0
6,5,92,0.0
6,5,93,0.0
6,5,94,0.0
6,5,95,0.0
6,5,96,0.0
6,5,97,0.0
6,5,98,0.0
6,5,99,0.0
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,6,3,0.0
6,6,4,0.0
6,6,5,0.0
6,6,6,0.0
6,6,7,0.0
6,6,8,0.0
6,6,9,0.0
6,6,10,0.0
6,6,11,0.0
6,6,12,0.0
6,6,13,0.0
6,6,14,0.0
6,6,15,0.0
6,6,16,0.0
6,6,17,0.0
6,6,18,0.0
6,6,19,0.0
6,6,20,0.0
6,6,21,0.0
6,6,22,0.0
6,6,23,0.0
6,6,24,0.0
6,6,25,0.0
6,6,26,0.0
6,6,27,0.0
6,6,28,0.0
6,6,29,0.0
6,6,30,0.0
6,6,31,0.0
6,6,32,0.0
6,6,33,0.0
6,6,34,0.0
6,6,35,0.0
6,6,36,0.0
6,6,37,0.0
6,6,38,0.0
6,6,39,0.0
6,6,40,0.0
6,6,41,0.0
6,6,42,0.0
6,6,43,0.0
6,6,44,0.0
6,6,45,0.0
6,6,46,0.0
6,6,47,0.0
6,6,48,0.0
6,6,49,0.0
6,6,50,0.0
6,6,51,0.0
6,6,52,0.0
6,6,53,0.0
6,6,54,0.0
6,6,55,0.0
6,6,56,0.0
6,6,57,0.0
6,6,58,0.0
6,6,59,0.0
6,6,60,0.0
6,6,61,0.0
6,6,62,0.0
6,6,63,0.0
6,6,64,0.0
6,6,65,0.0
6,6,66,0.0
6,6,67,0.0
6,6,68,0.0
6,6,69,0.0
6,6,70,0.0
6,6,71,0.0
6,6,72,0.0
6,6,73,0.0
6,6,74,0.0
6,6,75,0.0
6,6,76,0.0
6,6,77,0.0
6,6,78,0.0
6,6,79,0.0
6,6,80,0.0
6,6,81,0.0
6,6,82,0.0
6,6,83,0.0
6,6,84,0.0
6,6,85,0.0
6,6,86,0.0
6,6,87,0.0
6,6,88,0.0
6,6,89,0.0
6,6,90,0.0
6,6,91,0.0
6,6,92,0.0
6,6,93,0.0
6,6,94,0.0
6,6,95,0.0
6,6,96,0.0
6,6,97,0.0
6,6,98,0.0
6,6,99,0.0
6,7,0,0.0
6,7,1,0.0
6,7,2,0.0
6,7,3,0.0
6,7,4,0.0
6,7,5,0.0
6,7,6,0.0
6,7,7,0.0
6,7,8,0.0
6,7,9,0.0
6,7,10,0.0
6,7,11,0.0
6,7,12,0.0
6,7,13,0.0
6,7,14,0.0
6,7,15,0.0
6,7,16,0.0
6,7,17,0.0
6,7,18,0.0
6,7,19,0.0
6,7,20,0.0
6,7,21,0.0
6,7,22,0.0
6,7,23,0.0
6,7,24,0.0
6,7,25,0.0
6,7,26,0.0
6,7,27,0.0
6,7,28,0.0
6,7,29,0.0
6,7,30,0.0
6,7,31,0.0
6,7,32,0.0
6,7,33,0.0
6,7,34,0.0
6,7,35,0.0
6,7,36,0.0
6,7,37,0.0
6,7,38,0.0
6,7,39,0.0
6,7,40,0.0
6,7,41,0.0
6,7,42,0.0
6,7,43,0.0
6,7,44,0.0
6,7,45,0.0
6,7,46,0.0
6,7,47,0.0
6,7,48,0.0
6,7,49,0.0
6,7,50,0.0
6,7,51,0.0
6,7,52,0.0
6,7,53,0.0
6,7,54,0.0
6,7,55,0.0
6,7,56,0.0
6,7,57,0.0
6,7,58,0.0
6,7,59,0.0
6,7,60,0.0
6,7,61,0.0
6,7,62,0.0
6,7,63,0.0
6,7,64,0.0
6,7,65,0.0
6,7,66,0.0
6,7,67,0.0
6,7,68,0.0
6,7,69,0.0
6,7,70,0.0
6,7,71,0.0
6,7,72,0.0
6,7,73,0.0
6,7,74,0.0
6,7,75,0.0
6,7,76,0.0
6,7,77,0.0
6,7,78,0.0
6,7,79,0.0
6,7,80,0.0
6,7,81,0.0
6,7,82,0.0
6,7,83,0.0
6,7,84,0.0
6,7,85,0.0
6,7,86,0.0
6,7,87,0.0
6,7,88,0.0
6,7,89,0.0
6,7,90,0.0
6,7,91,0.0
6,7,92,0.0
6,7,93,0.0
6,7,94,0.0
6,7,95,0.0
6,7,96,0.0
6,7,97,0.0
6,7,98,0.0
6,7,99,0.0
6,8,0,0.0
6,8,1,0.0
6,8,2,0.0
6,8,3,0.0
6,8,4,0.0
6,8,5,0.0
6,8,6,0.0
6,8,7,0.0
6,8,8,0.0
6,8,9,0.0
6,8,10,0.0
6,8,11,0.0
6,8,12,0.0
6,8,13,0.0
6,8,14,0.0
6,8,15,0.0
6,8,16,0.0
6,8,17,0.0
6,8,18,0.0
6,8,19,0.0
6,8,20,0.0
6,8,21,0.0
6,8,22,0.0
6,8,23,0.0
6,8,24,0.0
